2025-10-30 11:23:20 | INFO     | root | Logs will be saved to logs/app_2025-10-30_11-23-20.log
2025-10-30 11:24:09 | INFO     | utils | Barcode Updated - 722252153258 is a valid numerical barcode
2025-10-30 11:24:09 | INFO     | utils | Top 5 history barcodes : {'8445290728791': 24, '111': 7, '722252153258': 6} 
2025-10-30 11:24:09 | INFO     | utils | History updated successfully.
2025-10-30 11:24:09 | INFO     | utils | JSON file 722252153258 exists in history directory.
2025-10-30 11:24:09 | INFO     | ui | File found from history - will use that
2025-10-30 11:24:09 | INFO     | get_food_db | Successfully fetched image from website
2025-10-30 11:24:09 | INFO     | get_food_db | Successfully fetched all available and requested from website
2025-10-30 11:24:09 | INFO     | ui | New Barcode Data processed for 722252153258
2025-10-30 11:24:09 | INFO     | ui | Successfully showed image for 722252153258
2025-10-30 11:24:09 | INFO     | utils | Barcode Updated - 722252153258 is a valid numerical barcode
2025-10-30 11:24:09 | INFO     | ui | Successfully updated nutritional info for 722252153258
2025-10-30 11:24:09 | INFO     | ui | Buttons presented in the history tab before clearing [ElevatedButton(text='8445290728791', style='{"padding":{},"side":{},"shape":{},"text_style":{}}'), ElevatedButton(text='111', style='{"padding":{},"side":{},"shape":{},"text_style":{}}'), ElevatedButton(text='722252153258', style='{"padding":{},"side":{},"shape":{},"text_style":{}}')]
2025-10-30 11:24:09 | INFO     | ui | Buttons presented in the history tab after clearing []
2025-10-30 11:24:09 | INFO     | ui | Generating new history tab buttons
2025-10-30 11:24:09 | INFO     | ui | Generating new history tab buttons
2025-10-30 11:24:09 | INFO     | ui | Generating new history tab buttons
2025-10-30 11:24:09 | INFO     | ui | Displaying Nutritional Information for 722252153258
2025-10-30 11:24:09 | INFO     | ui | Checking Validity and Updating barcode for 722252153258
2025-10-30 11:24:09 | INFO     | utils | Barcode Updated - 722252153258 is a valid numerical barcode
2025-10-30 11:24:09 | INFO     | utils | Top 5 history barcodes : {'8445290728791': 24, '722252153258': 7, '111': 7} 
2025-10-30 11:24:09 | INFO     | utils | History updated successfully.
2025-10-30 11:24:09 | INFO     | utils | JSON file 722252153258 exists in history directory.
2025-10-30 11:24:09 | INFO     | ui | File found from history - will use that
2025-10-30 11:24:09 | INFO     | get_food_db | Successfully fetched image from website
2025-10-30 11:24:09 | INFO     | get_food_db | Successfully fetched all available and requested from website
2025-10-30 11:24:09 | INFO     | ui | New Barcode Data processed for 722252153258
2025-10-30 11:24:09 | INFO     | ui | Successfully showed image for 722252153258
2025-10-30 11:24:09 | INFO     | utils | Barcode Updated - 722252153258 is a valid numerical barcode
2025-10-30 11:24:09 | INFO     | ui | Successfully updated nutritional info for 722252153258
2025-10-30 11:24:09 | INFO     | ui | Buttons presented in the history tab before clearing [ElevatedButton(text='8445290728791', style='{"padding":{},"side":{},"shape":{},"text_style":{}}'), ElevatedButton(text='111', style='{"padding":{},"side":{},"shape":{},"text_style":{}}'), ElevatedButton(text='722252153258', style='{"padding":{},"side":{},"shape":{},"text_style":{}}')]
2025-10-30 11:24:09 | INFO     | ui | Buttons presented in the history tab after clearing []
2025-10-30 11:24:09 | INFO     | ui | Generating new history tab buttons
2025-10-30 11:24:09 | INFO     | ui | Generating new history tab buttons
2025-10-30 11:24:09 | INFO     | ui | Generating new history tab buttons
